date,open,high,low,close,volume
2012-09-18,115.51234404296775,115.76466865329525,115.32309156116713,115.6148452758789,98326600
2012-09-19,115.7489131780816,116.04855998099528,115.4492784072432,115.67794799804688,128318300
2012-09-20,115.14965775270223,115.74893946254019,114.83424885954078,115.68586730957031,154009800
2012-09-21,116.24785917670762,116.27164050435145,115.5898808871928,115.63744354248047,108737500
2012-09-24,115.06668681596325,115.7246652160089,114.9794845678535,115.46305847167969,95682000
2012-09-25,115.70884016510286,115.93080736508799,114.20262034085508,114.23433685302734,133165200
2012-09-26,114.21053689762034,114.24224130831875,113.32265614612346,113.5921859741211,146502200
2012-09-27,114.0678114116949,114.92397546556656,113.76656514376769,114.66236877441406,111830300
2012-09-28,114.22641197357508,114.59900239920202,113.72699177674178,114.13128662109375,150696100
2012-10-01,114.56729057417094,115.49479898982318,114.1629836596495,114.43252563476562,135911200
2012-10-02,114.88434994325547,115.06667750316372,114.02026270684031,114.55139923095703,113422200
2012-10-03,114.86061873967736,115.28869495764798,114.2581379634909,115.0191650390625,121283100
2012-10-04,115.45514118595406,116.01005911253834,115.29659493497336,115.84358978271484,124311600
2012-10-05,116.4619401809698,116.66012603842991,115.50271530848879,115.85152435302734,124842100
2012-10-08,115.42344237633729,115.83566022963336,115.19354001939895,115.45514678955078,78415400
2012-10-09,115.3679180328854,115.46304334697977,114.27392853559459,114.31356811523438,148872900
2012-10-10,114.29773851917204,114.40873420851119,113.43365110937981,113.58427429199219,124247500
2012-10-11,114.37698155355326,114.54346293864707,113.62387797478736,113.64765930175781,123601500
2012-10-12,113.72697023933247,114.11540675260737,113.02935219643292,113.27510070800781,124181900
2012-10-15,113.5445551566192,114.33729800758326,113.17990021910147,114.21839141845703,107689100
2012-10-16,114.75752327475914,115.45514129529926,114.6782561973455,115.37586212158203,108815500
2012-10-17,115.45516681750144,115.99423870607643,115.28076227381301,115.89910125732422,128834100
2012-10-18,115.59782409667969,116.15274194078044,115.20937555765826,115.59782409667969,148108500
2012-10-19,115.38376823659286,115.39169131344767,113.4019103558417,113.67144012451172,185645200
2012-10-22,113.48115020635078,113.8933799336797,112.79146770001591,113.68727111816406,125578600
2012-10-23,112.4585731116213,112.61711936376587,111.64204842158838,112.1097640991211,192056300
2012-10-24,112.51410453454969,112.64888160470765,111.6183124029263,111.79271697998047,120179400
2012-10-25,112.58542649120936,112.79153543049188,111.43595092496722,112.1176986694336,134457400
2012-10-26,112.01463592658845,112.44271200615381,111.29323658687503,112.05427551269531,146023500
2012-10-31,112.4506471811572,112.59333517557786,111.52312683220944,112.05427551269531,103438500
2012-11-01,112.292057746872,113.37018887044256,112.1890093670888,113.22750091552734,100995600
2012-11-02,113.90136096565851,113.93307747421332,112.10184223504612,112.22074890136719,137702200
2012-11-05,112.05425097692272,112.70429408078685,111.72128820357442,112.45062255859375,98378500
2012-11-06,112.7915175517749,113.77452361409195,112.67261089340319,113.3305892944336,107068100
2012-11-07,112.3000242317807,112.31587038921181,110.23888671321885,110.76210021972656,264304500
2012-11-08,110.746270291923,111.30912352857803,109.34311083696294,109.43031311035156,181517300
2012-11-09,109.09733297136032,110.54013163511212,109.04184722845622,109.52542114257812,201055300
2012-11-12,109.86635023041104,110.04075481806943,109.3669299078523,109.61267852783203,97677500
2012-11-13,109.03391560190221,110.38951205980374,108.89122760438816,109.23210144042969,123018300
2012-11-14,109.56506486229972,109.73945727250928,107.51185037131276,107.75759887695312,191505000
2012-11-15,107.7972387796931,108.20154563520448,107.16304167199783,107.57527160644531,178128400
2012-11-16,107.73380921885563,108.3204436132778,106.78251968175964,108.10639953613281,239483900
2012-11-19,109.3192972109141,110.31022634479223,108.13811742496523,110.29438018798828,151495800
2012-11-20,110.11992899297641,110.52422355347609,109.46195087556086,110.3418960571289,119807400
2012-11-21,110.4371044581276,110.64322552732355,110.21513722692188,110.54808807373047,81710800
2012-11-23,111.08712767394405,112.09390300249882,111.01577158043037,112.05427551269531,65409200
2012-11-26,111.49933221281485,112.06218523733095,111.1346770952145,111.81643676757812,100124400
2012-11-27,111.70550502578499,112.08601857174686,111.17436825846325,111.24571228027344,128646200
2012-11-28,110.7938136593084,112.20489594908031,110.1913330276398,112.14148712158203,177086500
2012-11-29,112.56163969386304,112.97385755242576,112.07013056049315,112.66468811035156,151085900
2012-11-30,112.68054585381287,112.90251303704807,112.300032410596,112.68846893310547,136568300
2012-12-03,113.20376098972214,113.29888632778746,112.04635029260818,112.13355255126953,124656300
2012-12-04,112.12562164641521,112.46649548156203,111.67375212953286,111.9749984741211,127512200
2012-12-05,112.07014961372863,112.69642377998383,111.27740607914176,112.17321014404297,147300500
2012-12-06,112.07014454879906,112.60128124141116,111.90367518799084,112.55371856689453,103220600
2012-12-07,112.98972525966856,113.1165671173625,112.30796539494537,112.89459991455078,108726400
2012-12-10,112.73601453805126,113.21165319497003,112.68843978568836,112.94212341308594,98840700
2012-12-11,113.40983618250154,114.2422189318596,113.35435045057145,113.7110824584961,152570400
2012-12-12,114.15509611782835,114.59110758476247,113.60810101352095,113.76664733886719,145880100
2012-12-13,113.6952162068303,114.0202437873927,112.78356646225767,113.06895446777344,135715000
2012-12-14,112.82326165584071,113.02937061286885,112.47445257755774,112.64885711669922,137701700
2012-12-17,112.94214848857304,114.03613820608639,112.91043197995604,113.97271728515625,143238200
2012-12-18,114.15507221185167,115.3441875473918,113.9885907425011,115.24112701416016,177762800
2012-12-19,115.36791650253683,115.4075560816508,114.34528310068336,114.3849105834961,150895400
2012-12-20,114.45632334709863,115.05880412057579,114.13921865344706,115.0429458618164,168487000
2012-12-21,113.50363630405435,115.03649679979306,113.3200156263706,113.99861907958984,245883800
2012-12-24,113.75114101207934,113.81501172964259,113.51962032024461,113.6473617553711,53874600
2012-12-26,113.87889528232323,113.93478673477567,112.8490087780116,113.16835021972656,106947700
2012-12-27,113.20032153270546,113.43185451871908,111.70738085597495,113.0167007446289,167920600
2012-12-28,112.2821543331446,112.90487861995317,111.66740931797929,111.79515075683594,148806700
2012-12-31,111.49977592658678,113.81503198535633,111.40396374214329,113.69528198242188,243935200
2013-01-02,115.85086126488241,116.68115633346079,115.54747836381758,116.60930633544922,192059000
2013-01-03,116.55344628022488,116.85681704921038,116.03450111747287,116.34586334228516,144761800
2013-01-04,116.53741678017968,117.04837022942814,116.29790468601202,116.85675811767578,116817700
2013-01-07,116.44169081901096,116.6492616020944,116.10636636480855,116.53749084472656,110002500
2013-01-08,116.32988225561087,116.48955297394514,115.7470664696531,116.20214080810547,121265100
2013-01-09,116.45756921859284,116.8168434319597,116.27394856831214,116.49748992919922,90745600
2013-01-10,117.14421211266267,117.43162429209202,116.53745848146538,117.42364501953125,130735400
2013-01-11,117.39174825822259,117.47956901820802,117.04845667597962,117.41571044921875,113917300
2013-01-14,117.27199808443022,117.41571031974799,116.90474431159605,117.33586883544922,89567200
2013-01-15,116.79297367162194,117.5274812181002,116.7211236449339,117.41571044921875,93172600
2013-01-16,117.1761853543773,117.58334764314978,117.0484438661785,117.39972686767578,104849500
2013-01-17,117.91862990594518,118.49345427446343,117.47952626581379,118.15814208984375,133833500
2013-01-18,118.13424905410352,118.54940289424218,117.70312447877832,118.42166137695312,169906000
2013-01-22,118.4216152084311,119.06031036376953,118.14218227106528,119.06031036376953,111797300
2013-01-23,119.06028448296465,119.35567590298282,118.84472232620031,119.25188446044922,104596100
2013-01-24,119.07623061313498,119.86661698414677,118.9644599105559,119.2838134765625,146426400
2013-01-25,119.65908392074329,119.95447540283205,119.25190951884066,119.95447540283203,147211600
2013-01-28,119.98638212454034,120.01832357622504,119.36365781972779,119.81075286865234,113357700
2013-01-29,119.57123904371163,120.43347549577022,119.49139759770658,120.28178405761719,105694400
2013-01-30,120.26581500735638,120.50532716661378,119.69896996985037,119.81075286865234,137447700
2013-01-31,119.66704178343609,120.05824538650066,119.43552107605147,119.51535034179688,108975800
2013-02-01,120.27381266942102,120.88855779635581,120.0662419301102,120.74485778808594,131173000
2013-02-04,120.01033255631728,120.76877750130807,119.29977541997678,119.3875961303711,159073600
2013-02-05,120.0342785090343,120.93642339587228,119.98636633781109,120.59313201904297,113912400
2013-02-06,120.1699928562164,120.76077560039934,120.08217215341998,120.68094635009766,138762800
2013-02-07,120.72090799488132,120.83267872887163,119.64310920261335,120.52131652832031,162490000
2013-02-08,120.72890184621859,121.26380557934111,120.72890184621859,121.19195556640625,103133700
2013-02-11,121.14398824141861,121.27171746607237,120.86455543692573,121.16793823242188,73775000
2013-02-12,121.17599488421973,121.59114863020919,121.04027412116717,121.36760711669922,65392700
2013-02-13,121.61504852541428,121.83858994681472,121.12804496120035,121.4713363647461,82322600
2013-02-14,121.10413288095381,121.72685734726423,120.96841213133206,121.58314514160156,80834300
2013-02-15,121.69488568388142,121.82262712785577,120.99233210621175,121.43941497802734,215226500
2013-02-19,121.64699776909431,122.37351359899473,121.47934776656086,122.34956359863281,95105400
2013-02-20,122.26172966121668,122.30165038487226,120.76079816284731,120.82466888427734,160574800
2013-02-21,120.52128847396102,120.88852986497466,119.70695206896241,120.09016418457031,183257000
2013-02-22,120.6729912118542,121.26378631591795,120.14607901860369,121.26378631591797,106356600
2013-02-25,121.85462348078745,122.03824427542074,118.95655059814453,118.95655059814453,245824800
2013-02-26,119.53136939457134,119.91458169852874,118.74098259694097,119.77088165283203,186596200
2013-02-27,119.66702968747063,121.61504386975254,119.56323825218882,121.27973175048828,150781900
2013-02-28,121.27178107677632,122.04619701099604,120.8805895638038,121.0402603149414,126866000
2013-03-01,120.62507850030916,121.62303568993134,120.0821956365601,121.43941497802734,170634800
2013-03-04,121.16000560070998,122.08611297607422,120.968405579667,122.08611297607422,99010200
2013-03-05,122.67689317068684,123.50718825216879,122.66092244351542,123.17985534667969,121431900
2013-03-06,123.61899860632307,123.68286935338813,123.07611552941911,123.3475570678711,94469900
2013-03-07,123.50716657709934,123.73070798988665,123.36346660406178,123.57103729248047,86101400
2013-03-08,124.11395504126205,124.26563431325106,123.47525995242486,124.09798431396484,123477800
2013-03-11,124.00218260370193,124.57699477542043,123.85049115171,124.56901550292969,83746800
2013-03-12,124.48123168124317,124.62494390334973,123.9143986139703,124.28961944580078,105755800
2013-03-13,124.35349260604518,124.64090487374118,123.93035957056209,124.46526336669922,92550900
2013-03-14,124.79254886863103,125.18375247304957,124.47320744035503,125.12786102294922,126329900
2013-03-15,124.97871876161958,125.1310726514799,124.54567690456737,124.96267700195312,138601100
2013-03-18,123.7678596926406,124.81035417966726,123.65559180857814,124.2730712890625,126704300
2013-03-19,124.53767664008498,124.70607230921439,123.16639358149423,123.9843521118164,167567300
2013-03-20,124.71404036714613,125.05885854134712,124.50553427458456,124.8503646850586,113759300
2013-03-21,124.10464397801279,124.8103347027274,123.57538817075657,123.78388214111328,128605000
2013-03-22,124.17679130540225,124.77822875976562,124.0805529920362,124.77822875976562,111163600
2013-03-25,125.10702593959543,125.31553212277569,123.77585345356266,124.25699615478516,151322300
2013-03-26,124.77022596906043,125.2834522069034,124.63390158797638,125.25138092041016,86856600
2013-03-27,124.50559196944596,125.29147920573574,124.29709801654306,125.25138092041016,99950600
2013-03-28,125.17117833628747,125.78064287688771,124.89852958721795,125.63629150390625,102932800
2013-04-01,125.5720981168595,125.82871726274799,124.83433642684165,125.13906860351562,99194100
2013-04-02,125.58811532122277,126.06927000756518,125.39565099943142,125.75652313232422,101504300
2013-04-03,125.82875569064645,125.92498178160474,124.15275267963963,124.48152923583984,154167400
2013-04-04,124.64193238585976,125.23535527069845,124.36928358861506,124.98676300048828,131885000
2013-04-05,123.45504489668711,124.57773535817614,123.31070579756313,124.42536926269531,159666000
2013-04-08,124.51361422292533,125.27543266996304,124.09661409673316,125.26741790771484,86571200
2013-04-09,125.49994504889044,126.15752251936418,125.0829450002065,125.70042419433594,101922200
2013-04-10,126.03724489719004,127.40050082507877,126.00517361350174,127.24011993408203,135711100
2013-04-11,127.26420659172871,128.0741504729128,127.1358969540369,127.65715026855469,110142500
2013-04-12,127.24816777928845,127.53685835265053,126.63871534053776,127.34440612792969,116359900
2013-04-15,126.70285002553625,126.80710312154625,124.37729628033858,124.39332580566406,217259000
2013-04-16,125.33155839566123,126.29386824569556,125.02683836367653,126.2297134399414,147507800
2013-04-17,125.33154013924,125.35560889463511,123.71969217689504,124.38528442382812,226834800
2013-04-18,124.59380660911427,124.62589013273765,123.13432442750491,123.60745239257812,167583200
2013-04-19,123.89613946639577,124.73815451196681,123.59140718187247,124.68201446533203,149687600
2013-04-22,124.92254360129672,125.53199569823418,124.09657063670393,125.23529052734375,106553500
2013-04-23,125.86083582872733,126.64671084481493,125.23534172094429,126.52642822265625,166141300
2013-04-24,126.5665301306754,126.94343200593009,126.33396740614158,126.60662841796875,96781200
2013-04-25,126.9754759146337,127.7212647413838,126.78302375517045,127.11982727050781,131060600
2013-04-26,126.96745611699455,127.18397702407864,126.48630126486907,126.8952865600586,95918800
2013-04-29,127.24012698085843,128.02600195565992,127.03964779694023,127.7453384399414,88572800
2013-04-30,127.72127229084943,128.08213234744974,127.1920043484877,128.050048828125,116010700
2013-05-01,127.7693677456192,127.83352253916014,126.7830137970131,126.92735290527344,138874200
2013-05-02,127.24811406038317,128.21843848341612,127.12783147071099,128.10617065429688,96407600
2013-05-03,129.2208360519127,129.81425872084571,128.13022902345054,129.4052734375,144202300
2013-05-06,129.50151938834546,129.91850722068907,129.44537935152425,129.73406982421875,66882100
2013-05-07,130.0147607631545,130.43174864433593,129.6458736907331,130.39166259765625,90359200
2013-05-08,130.24728462881032,131.02514466148804,130.17511507599085,130.98504638671875,97419200
2013-05-09,130.92891211081343,131.27373033695682,130.28737645508338,130.6161651611328,106738600
2013-05-10,130.70436477691695,131.15343602488184,130.31943607614093,131.04116821289062,103203000
2013-05-13,130.87278281928894,131.36195242033673,130.56806284092906,131.1454315185547,81843200
2013-05-14,131.24969861050337,132.59692496562315,131.24969861050337,132.5006866455078,119000900
2013-05-15,132.28415684756303,133.479004652142,132.24405857360344,133.21437072753906,120718500
2013-05-16,132.94175829288412,133.40687147783567,132.38843377567835,132.5889129638672,109913600
2013-05-17,133.078091972784,133.95217835766684,132.90166929594608,133.8719940185547,129801000
2013-05-20,133.74368526791253,134.3852211664063,133.607360877878,133.8639678955078,85071200
2013-05-21,133.98422692711858,134.56160785772235,133.5191138310058,134.056396484375,95804200
2013-05-22,134.19277858258346,135.58010370696675,132.4526202810265,133.06207275390625,244031800
2013-05-23,131.6427022179262,133.0460570165503,131.46627949291081,132.6771697998047,211064400
2013-05-24,131.8912427513771,132.6209898968328,131.4982991569906,132.56484985351562,151573900
2013-05-28,133.95212926186676,134.54555188793813,132.96577537471933,133.3587188720703,143679800
2013-05-29,132.65307194838326,132.95780423963245,131.78700035978991,132.49269104003906,160363400
2013-05-30,132.59686460943806,133.59123298654907,132.49261157521644,132.98178100585938,107793800
2013-05-31,132.61299750365814,133.36680136830302,130.8167114292171,131.0733184814453,176850100
2013-06-03,131.37796768956375,131.88317894643572,130.43972695271106,131.7949676513672,168390700
2013-06-04,131.86717432390927,132.39644224335487,130.49589148466868,131.16148376464844,157631500
2013-06-05,130.7846011555854,131.04923515413967,129.21285116186002,129.3251190185547,211737800
2013-06-06,129.26896386797992,130.50392238360448,128.50714548397312,130.4958953857422,200225500
2013-06-07,131.39401980590185,132.2761205898774,130.82465372259972,132.1558380126953,188337800
2013-06-10,132.5648110113888,132.63698055769805,131.81100756431601,132.1558380126953,105667100
2013-06-11,130.95302924453276,131.9473983467402,130.50395774853192,130.7926483154297,159505400
2013-06-12,131.6907571356231,131.8270815018006,129.58973936611062,129.71002197265625,177361500
2013-06-13,129.63783431914905,131.91527441798746,129.3491438674459,131.68272399902344,163587800
2013-06-14,131.53838452182518,132.0516106782344,130.6402418071782,130.85675048828125,141197500
2013-06-17,131.74687740526767,132.49266623203064,130.88883297633365,131.86717224121094,136295600
2013-06-18,131.93934345294275,133.1101471282222,131.93132869162352,132.90966796875,114695600
2013-06-19,132.7974472058797,133.02999772934533,131.01719065975962,131.0733184814453,206149500
2013-06-20,129.79824393951515,131.08933037950752,127.48871981424227,127.82552337646484,321255900
2013-06-21,128.6954057675634,128.7921410491696,126.9460397193611,128.23590087890625,271956800
2013-06-24,126.89760883013366,127.71988291600312,125.54325405754724,126.61544799804688,222329000
2013-06-25,127.76019994207358,129.06618716521075,126.90567253372564,127.832763671875,162262200
2013-06-26,128.8807678502536,129.38865247855276,128.38095269289425,129.0984344482422,134848000
2013-06-27,129.8723888523033,130.45282507183518,129.75145746430223,129.85626220703125,129483700
2013-06-28,129.49350252692142,130.11423695546335,128.8727557973524,129.32420349121094,160402900
2013-07-01,130.0013188006514,130.98483469444048,129.85621594797192,130.08193969726562,131954800
2013-07-02,129.8884958212217,130.8397710218383,129.38868055540436,129.9610595703125,154863700
2013-07-03,129.37252573218748,130.41247879871167,129.16292860530965,130.0174560546875,75216400
2013-07-05,130.97683652172796,131.46859469012756,130.03363065139317,131.42022705078125,122416900
2013-07-08,132.09732468021414,132.52458832337362,131.46852111854466,132.1698760986328,108092500
2013-07-09,133.00029967455575,133.28246065080148,132.4279328498668,133.12123107910156,119298000
2013-07-10,132.992245217629,133.6210491708212,132.71815371003817,133.1696014404297,121410100
2013-07-11,134.71736422824975,135.12044412692788,133.16146942282052,134.9833984375,135592200
2013-07-12,134.9430597027955,135.37838048967302,134.73346262778333,135.039794921875,104212700
2013-07-15,135.4107137360745,135.7492995038391,135.1769204171959,135.55581665039062,69450600
2013-07-16,135.64450904152773,135.7251299808799,134.68518874899522,135.04795837402344,88702100
2013-07-17,135.56383021457316,135.8217949450871,135.21717511607457,135.39453125,92873900
2013-07-18,135.68478285281472,136.4587018380073,135.59610476389707,136.13623046875,103620100
2013-07-19,135.8540680088898,136.4264346418028,135.68476901966176,136.37806701660156,103831700
2013-07-22,136.57152206327075,136.8375562488357,136.2490507924248,136.64407348632812,79428600
2013-07-23,136.88595030986025,136.91013412221824,136.28133039886353,136.3538818359375,80829700
2013-07-24,136.8778791211122,136.93431621658848,135.57996123641541,135.85406494140625,112914000
2013-07-25,135.6122037380165,136.30550166418166,135.38647997610434,136.1845703125,111088600
2013-07-26,135.612154146195,136.36994605593668,135.04784494777607,136.3296356201172,107814600
2013-07-29,135.98304338070147,136.28938807306636,135.5235386431778,135.91049194335938,79695000
2013-07-30,136.32164135701194,136.46674423169617,135.58803291004534,135.91049194335938,85209600
2013-07-31,136.19266126540222,136.92626975784276,135.82989175518117,136.0072479248047,142388700
2013-08-01,137.03912848305424,137.7001732173226,136.96656474187097,137.57925415039062,110438400
2013-08-02,137.27293879239065,137.82919122124184,137.08752541644918,137.8130645751953,91116700
2013-08-05,137.50668829953983,137.82109014163782,137.32933215261045,137.61148071289062,54072700
2013-08-06,137.34542475043122,137.64371220542358,136.52315070958747,136.82948303222656,87495000
2013-08-07,136.3942236481283,136.58769419147228,135.87828169750028,136.3861541748047,84854700
2013-08-08,137.03108924045324,137.192318798938,136.1846186821247,136.885986328125,102181300
2013-08-09,136.70863347172525,137.12784017487422,136.01533528233648,136.490966796875,91757700
2013-08-12,135.80563685751775,136.49086506237717,135.74114262041016,136.3296356201172,68593300
2013-08-13,136.57155855794136,136.96656905637823,135.76539861693612,136.7327880859375,80806000
2013-08-14,136.66826338704485,136.88592996694234,135.99914930885748,136.03140258789062,79829200
2013-08-15,134.95925007528857,134.97536441873214,133.8951129587874,134.12890625,152931800
2013-08-16,133.8708533162612,134.33037016566232,133.41940593503674,133.68544006347656,130868200
2013-08-19,133.5323029349495,133.99181990532614,132.82287840567548,132.83094787597656,96437600
2013-08-20,133.04862976085468,133.98377823419258,132.9035268775907,133.4839630126953,89294400
2013-08-21,133.11316036344513,133.84676905402026,132.3634373265698,132.66171264648438,159530500
2013-08-22,132.93577736314867,134.06440872919126,132.92772019162186,133.8709259033203,101471400
2013-08-23,134.26593238186493,134.49165616739015,133.63712865061274,134.32235717773438,90888900
2013-08-26,134.4593551827031,134.87050445414155,133.73381645819424,133.82249450683594,89702100
2013-08-27,132.50046409278076,133.82256606061569,131.57338497120494,131.6701202392578,158619400
2013-08-28,131.6136383102417,132.60522367419586,131.44435164880096,132.1376495361328,108113000
2013-08-29,131.84744435676697,133.04861464630045,131.72651300009397,132.34725952148438,119200500
2013-08-30,132.62138345202115,132.63751009707195,131.54113195311106,131.92808532714844,134928900
2013-09-03,133.2018297341436,133.48399068924812,131.96840576656442,132.524658203125,142375100
2013-09-04,132.55688037182207,133.8467412676752,132.31504221724663,133.6210174560547,97389400
2013-09-05,133.70162038349423,134.1449984745699,133.60487283365765,133.79029846191406,63090500
2013-09-06,134.23369353710424,134.61258971092724,132.59718976549644,133.85479736328125,159756500
2013-09-09,134.18526093436006,135.21714422270296,134.18526093436006,135.13653564453125,87559300
2013-09-10,135.95081711956766,136.16041428381618,135.64447239402944,136.13623046875,105847200
2013-09-11,135.95078430155743,136.56346130371094,135.71700337867654,136.56346130371094,94545900
2013-09-12,136.51517715972054,136.69253340319014,136.015361728686,136.20077514648438,83209000
2013-09-13,136.3458200499437,136.61185427789937,136.03141819890942,136.50704956054688,72727800
2013-09-16,137.98229877869602,138.04679303155444,137.07939153969923,137.29705810546875,106299200
2013-09-17,137.4180471765947,137.94204628731586,137.4180471765947,137.90980529785156,82523300
