id,order_id,timestamp,quantity,price,commission,realized_pnl
66,7631,2025-11-06T18:33:14.673987,3,6761.5,0.0,0.0
67,7641,2025-11-06T18:33:36.317989,2,6760.5,0.0,0.0
68,7642,2025-11-06T18:33:36.325172,2,6760.25,0.0,0.0
69,7653,2025-11-06T18:33:59.091985,2,6758.25,0.0,0.0
70,7654,2025-11-06T18:33:59.097056,2,6758.0,0.0,0.0
71,7659,2025-11-06T18:34:05.056356,2,6758.75,0.0,0.0
72,7660,2025-11-06T18:34:05.062805,2,6758.5,0.0,0.0
73,7671,2025-11-06T18:34:27.817785,2,6759.5,0.0,0.0
74,7672,2025-11-06T18:34:27.824461,2,6759.25,0.0,0.0
75,34,2025-11-07T16:30:41.342533,3,6672.25,0.0,0.0
76,36,2025-11-07T16:30:42.394463,3,6671.75,0.0,0.0
77,40,2025-11-07T16:30:50.844777,3,6673.75,0.0,0.0
78,42,2025-11-07T16:30:51.676698,3,6673.5,0.0,0.0
79,46,2025-11-07T16:31:00.838016,3,6672.75,0.0,0.0
80,47,2025-11-07T16:31:00.845515,3,6673.0,0.0,0.0
81,52,2025-11-07T16:31:10.321513,2,6674.25,0.0,0.0
82,54,2025-11-07T16:31:11.041818,2,6673.75,0.0,0.0
83,58,2025-11-07T16:31:22.096416,2,6675.0,0.0,0.0
84,60,2025-11-07T16:31:23.544242,2,6674.75,0.0,0.0
85,64,2025-11-07T16:31:31.298577,2,6673.5,0.0,0.0
86,66,2025-11-07T16:31:32.600222,2,6673.25,0.0,0.0
87,72,2025-11-07T16:31:50.154722,3,6675.0,0.0,0.0
88,74,2025-11-07T16:35:06.175011,3,6677.75,0.0,0.0
89,38,2025-11-07T16:41:12.425137,3,6668.25,0.0,0.0
90,39,2025-11-07T16:41:41.826639,2,6667.5,0.0,0.0
91,39,2025-11-07T16:41:41.833793,1,6667.5,0.0,0.0
92,34,2025-11-07T16:56:24.856353,3,6664.0,0.0,0.0
93,35,2025-11-07T16:56:24.865594,3,6664.5,0.0,0.0
94,40,2025-11-07T16:56:34.654828,3,6664.5,0.0,0.0
95,41,2025-11-07T16:56:34.664737,3,6664.75,0.0,0.0
96,46,2025-11-07T16:56:45.268605,3,6664.75,0.0,0.0
97,47,2025-11-07T16:56:54.056365,3,6664.25,0.0,0.0
98,52,2025-11-07T16:56:55.389077,3,6664.0,0.0,0.0
99,56,2025-11-07T16:57:04.686553,3,6663.5,0.0,0.0
100,70,2025-11-07T16:58:01.747763,3,6657.75,0.0,0.0
101,181,2025-11-07T17:07:37.324856,2,6656.75,0.0,0.0
102,181,2025-11-07T17:07:37.409931,1,6663.25,0.0,0.0
103,185,2025-11-07T17:07:48.282821,3,6656.5,0.0,0.0
104,34,2025-11-07T17:48:50.990464,3,6667.25,0.0,0.0
105,38,2025-11-07T17:49:01.008948,3,6667.5,0.0,0.0
106,150,2025-11-07T17:59:02.636325,3,6681.5,0.0,0.0
107,158,2025-11-07T17:59:38.734331,3,6683.5,0.0,0.0
108,172,2025-11-07T18:00:53.019185,3,6686.25,0.0,0.0
109,34,2025-11-07T19:45:42.266621,3,6735.25,0.0,0.0
110,36,2025-11-07T19:45:43.321922,3,6735.75,0.0,0.0
111,42,2025-11-07T19:46:00.938495,2,6734.5,0.0,0.0
112,44,2025-11-07T19:46:01.283107,2,6735.0,0.0,0.0
113,36,2025-11-07T20:06:34.263985,2,6737.5,0.0,0.0
114,37,2025-11-07T20:07:32.413925,2,6733.0,0.0,0.0
115,209,2025-11-07T20:28:56.891862,2,6733.25,0.0,0.0
116,76,2025-11-07T21:08:07.218021,2,6758.0,0.0,0.0
117,185,2025-11-10T14:49:34.606721,1,6830.25,0.0,0.0
118,704,2025-11-10T14:52:28.133723,1,6827.75,0.0,0.0
119,712,2025-11-10T14:52:45.182377,1,6827.25,0.0,0.0
120,187,2025-11-10T14:53:31.958338,1,6824.5,0.0,0.0
121,746,2025-11-10T14:54:15.124819,2,6826.75,0.0,0.0
122,756,2025-11-10T14:54:37.734407,2,6827.0,0.0,0.0
123,672,2025-11-10T14:54:48.745932,2,6827.25,0.0,0.0
124,227,2025-11-10T14:55:01.713472,2,6828.0,0.0,0.0
125,818,2025-11-10T14:57:26.471995,2,6830.5,0.0,0.0
126,822,2025-11-10T14:57:32.248315,2,6830.25,0.0,0.0
127,927,2025-11-10T15:22:08.599567,2,6832.0,0.0,0.0
128,954,2025-11-10T15:23:56.389430,2,6832.0,0.0,0.0
129,1065,2025-11-10T15:28:59.479980,2,6834.25,0.0,0.0
130,1071,2025-11-10T15:29:10.911558,2,6835.0,0.0,0.0
131,1117,2025-11-10T15:31:14.784126,2,6830.5,0.0,0.0
132,1121,2025-11-10T15:31:20.502871,2,6830.5,0.0,0.0
133,1219,2025-11-10T15:53:06.170485,2,6808.5,0.0,0.0
134,833,2025-11-10T15:53:48.111320,2,6809.0,0.0,0.0
135,839,2025-11-10T15:54:47.140794,1,6811.0,0.0,0.0
136,839,2025-11-10T15:54:47.150690,1,6817.75,0.0,0.0
137,1276,2025-11-10T15:55:37.750550,2,6809.25,0.0,0.0
138,1322,2025-11-10T15:57:41.600795,2,6809.0,0.0,0.0
139,1326,2025-11-10T15:57:47.365953,2,6808.5,0.0,0.0
140,867,2025-11-10T16:00:34.782424,2,6802.75,0.0,0.0
141,418,2025-11-10T16:00:53.088345,2,6801.5,0.0,0.0
142,871,2025-11-10T16:01:01.906084,1,6801.25,0.0,0.0
143,871,2025-11-10T16:01:02.396528,1,6808.0,0.0,0.0
144,877,2025-11-10T16:01:38.499564,4,6803.0,0.0,0.0
145,1418,2025-11-10T16:02:00.358825,4,6802.75,0.0,0.0
146,883,2025-11-10T16:02:25.370308,4,6801.0,0.0,0.0
147,889,2025-11-10T16:02:47.040237,8,6801.0,0.0,0.0
148,893,2025-11-10T16:02:59.060770,8,6800.75,0.0,0.0
149,899,2025-11-10T16:03:37.544325,8,6802.75,0.0,0.0
150,907,2025-11-10T16:04:11.473744,8,6803.0,0.0,0.0
151,1474,2025-11-10T16:04:42.093688,8,6801.0,0.0,0.0
152,1480,2025-11-10T16:04:53.412729,8,6800.5,0.0,0.0
153,917,2025-11-10T16:05:47.805009,8,6798.25,0.0,0.0
154,1518,2025-11-10T16:06:34.442299,8,6798.25,0.0,0.0
155,972,2025-11-10T16:12:58.256311,8,6809.5,0.0,0.0
156,976,2025-11-10T16:13:08.700219,8,6806.25,0.0,0.0
157,981,2025-11-10T16:13:52.125398,8,6806.0,0.0,0.0
158,1698,2025-11-10T16:15:06.834082,8,6806.5,0.0,0.0
159,1742,2025-11-10T16:17:04.768112,8,6805.75,0.0,0.0
160,1748,2025-11-10T16:17:16.132018,8,6804.75,0.0,0.0
161,1798,2025-11-10T16:19:31.093222,8,6806.0,0.0,0.0
162,1802,2025-11-10T16:19:36.821285,8,6806.25,0.0,0.0
163,1826,2025-11-10T16:20:38.664642,8,6806.0,0.0,0.0
164,1862,2025-11-10T16:22:14.368558,8,6801.5,0.0,0.0
165,1906,2025-11-10T16:41:24.873764,8,6797.25,0.0,0.0
166,1931,2025-11-10T16:53:25.462470,8,6799.25,0.0,0.0
167,1066,2025-11-10T16:53:56.330434,8,6800.5,0.0,0.0
168,1963,2025-11-10T16:54:49.757981,1,6798.75,0.0,0.0
169,1963,2025-11-10T16:54:49.769182,1,6805.5,0.0,0.0
170,1963,2025-11-10T16:54:49.877348,6,6805.5,0.0,0.0
171,2005,2025-11-10T16:56:42.033500,8,6803.5,0.0,0.0
172,2101,2025-11-10T17:01:05.901184,8,6812.0,0.0,0.0
173,2137,2025-11-10T17:02:41.547417,8,6812.5,0.0,0.0
174,2207,2025-11-10T17:05:52.405109,8,6818.0,0.0,0.0
175,2265,2025-11-10T17:08:29.687158,8,6818.0,0.0,0.0
176,2269,2025-11-10T17:08:35.497878,8,6818.25,0.0,0.0
177,2273,2025-11-10T17:08:41.294412,8,6818.0,0.0,0.0
178,2281,2025-11-10T17:08:58.311170,8,6817.25,0.0,0.0
179,1148,2025-11-10T17:09:08.634421,8,6817.5,0.0,0.0
180,1174,2025-11-10T17:14:32.896040,4,6811.25,0.0,0.0
181,1174,2025-11-10T17:14:33.008948,4,6804.5,0.0,0.0
182,2403,2025-11-10T17:14:34.929281,8,6810.75,0.0,0.0
183,2407,2025-11-10T17:14:40.658590,8,6810.5,0.0,0.0
184,2491,2025-11-10T17:18:30.868569,8,6813.25,0.0,0.0
185,2497,2025-11-10T17:18:42.204027,8,6813.5,0.0,0.0
186,2670,2025-11-10T17:27:49.884451,8,6819.75,0.0,0.0
187,2708,2025-11-10T17:29:31.030222,8,6818.25,0.0,0.0
188,2810,2025-11-10T17:34:12.022640,8,6822.25,0.0,0.0
189,2814,2025-11-10T17:34:17.824121,8,6822.75,0.0,0.0
190,2854,2025-11-10T17:36:04.855533,8,6823.25,0.0,0.0
191,2858,2025-11-10T17:36:10.659973,8,6823.5,0.0,0.0
192,2928,2025-11-10T17:39:21.492544,8,6824.25,0.0,0.0
193,2944,2025-11-10T17:40:00.812877,8,6825.25,0.0,0.0
194,2952,2025-11-10T17:40:17.756785,8,6827.25,0.0,0.0
195,2970,2025-11-10T17:41:02.677845,8,6828.25,0.0,0.0
196,3168,2025-11-10T17:50:13.650937,8,6832.75,0.0,0.0
197,1417,2025-11-10T17:52:53.304503,8,6836.75,0.0,0.0
198,3304,2025-11-10T17:56:29.860378,8,6839.5,0.0,0.0
199,3308,2025-11-10T17:56:35.650611,6,6839.75,0.0,0.0
200,3308,2025-11-10T17:56:36.050976,2,6846.5,0.0,0.0
201,3554,2025-11-10T18:08:02.626751,3,6839.75,0.0,0.0
202,3554,2025-11-10T18:08:02.809034,5,6833.0,0.0,0.0
203,3558,2025-11-10T18:08:08.351228,8,6840.5,0.0,0.0
204,3622,2025-11-10T18:11:02.804994,8,6839.75,0.0,0.0
205,3636,2025-11-10T18:11:36.802493,8,6840.5,0.0,0.0
206,3684,2025-11-10T18:14:17.867879,8,6841.25,0.0,0.0
207,3700,2025-11-10T18:14:57.481843,8,6840.25,0.0,0.0
208,3743,2025-11-10T19:16:42.677194,8,6846.5,0.0,0.0
209,3749,2025-11-10T19:16:54.094924,8,6846.5,0.0,0.0
210,3875,2025-11-10T20:34:40.538713,8,6855.75,0.0,0.0
211,4007,2025-11-10T23:01:50.370278,3,6857.5,0.0,0.0
212,4007,2025-11-10T23:01:51.458802,4,6864.25,0.0,0.0
213,4007,2025-11-10T23:01:51.476236,1,6864.25,0.0,0.0
214,4011,2025-11-10T23:01:56.089079,5,6857.0,0.0,0.0
215,4011,2025-11-10T23:01:57.571907,3,6863.75,0.0,0.0
216,4016,2025-11-10T23:02:01.821549,1,6857.25,0.0,0.0
217,4016,2025-11-10T23:02:02.384754,1,6850.5,0.0,0.0
218,4016,2025-11-10T23:02:02.392809,6,6850.5,0.0,0.0
219,4020,2025-11-10T23:02:07.575280,1,6857.0,0.0,0.0
220,4020,2025-11-10T23:02:07.876861,2,6850.25,0.0,0.0
221,4020,2025-11-10T23:02:07.887606,1,6850.25,0.0,0.0
222,4020,2025-11-10T23:02:07.911566,1,6850.25,0.0,0.0
223,4020,2025-11-10T23:02:07.915522,3,6850.25,0.0,0.0
224,4024,2025-11-10T23:02:13.335298,3,6857.0,0.0,0.0
225,4024,2025-11-10T23:02:13.460652,5,6863.75,0.0,0.0
226,4028,2025-11-10T23:02:19.082187,3,6856.75,0.0,0.0
227,4028,2025-11-10T23:02:19.972137,4,6863.5,0.0,0.0
228,4028,2025-11-10T23:02:20.829551,1,6863.5,0.0,0.0
229,4032,2025-11-10T23:02:24.850128,3,6856.5,0.0,0.0
230,4032,2025-11-10T23:02:24.898644,1,6849.75,0.0,0.0
231,4032,2025-11-10T23:02:25.835373,3,6849.75,0.0,0.0
232,4032,2025-11-10T23:02:25.842869,1,6849.75,0.0,0.0
233,4036,2025-11-10T23:02:30.641634,5,6856.5,0.0,0.0
234,4036,2025-11-10T23:02:30.657059,1,6849.75,0.0,0.0
235,4036,2025-11-10T23:02:30.661564,2,6849.75,0.0,0.0
236,4040,2025-11-10T23:04:39.614869,3,6856.25,0.0,0.0
237,4040,2025-11-10T23:04:40.427761,2,6863.0,0.0,0.0
238,4040,2025-11-10T23:04:40.436119,3,6863.0,0.0,0.0
239,4044,2025-11-10T23:04:45.349401,8,6856.0,0.0,0.0
240,4048,2025-11-10T23:04:51.090089,8,6855.75,0.0,0.0
241,4052,2025-11-10T23:04:56.814998,8,6855.75,0.0,0.0
242,4123,2025-11-11T00:07:06.038177,4,6863.0,0.0,0.0
243,4123,2025-11-11T00:07:06.168542,4,6869.75,0.0,0.0
244,4146,2025-11-11T00:08:02.369635,8,6863.75,0.0,0.0
245,4194,2025-11-11T00:10:11.679985,8,6862.0,0.0,0.0
246,4198,2025-11-11T00:10:17.447774,5,6861.75,0.0,0.0
247,4198,2025-11-11T00:10:17.571932,3,6855.0,0.0,0.0
248,4350,2025-11-11T01:31:49.408024,8,6863.25,0.0,0.0
249,4548,2025-11-11T04:04:19.097148,8,6860.25,0.0,0.0
250,4636,2025-11-11T04:29:34.718768,8,6857.75,0.0,0.0
251,4650,2025-11-11T04:30:08.565456,8,6857.5,0.0,0.0
252,5978,2025-11-12T05:31:26.046126,8,6882.5,0.0,0.0
253,5993,2025-11-12T05:56:38.189424,8,6886.75,0.0,0.0
254,6116,2025-11-12T06:34:00.479793,8,6889.0,0.0,0.0
255,6343,2025-11-12T10:46:24.967830,8,6892.25,0.0,0.0
256,6494,2025-11-12T12:50:15.691139,8,6894.5,0.0,0.0
257,6516,2025-11-12T13:06:37.160645,8,6896.75,0.0,0.0
258,6592,2025-11-12T13:27:49.011372,8,6895.0,0.0,0.0
259,6605,2025-11-12T13:44:43.274472,8,6894.5,0.0,0.0
260,6824,2025-11-12T16:42:17.699772,8,6868.25,0.0,0.0
261,6828,2025-11-12T16:42:23.495342,8,6867.75,0.0,0.0
262,6874,2025-11-12T16:44:31.128924,8,6865.5,0.0,0.0
263,6878,2025-11-12T16:44:36.854058,8,6865.25,0.0,0.0
264,6922,2025-11-12T16:46:35.125959,2,6861.25,0.0,0.0
265,6922,2025-11-12T16:46:35.136543,6,6868.0,0.0,0.0
266,6926,2025-11-12T16:46:40.933455,8,6862.0,0.0,0.0
267,6988,2025-11-12T16:49:29.643785,8,6853.5,0.0,0.0
268,6996,2025-11-12T16:49:46.585247,8,6856.0,0.0,0.0
269,7130,2025-11-12T17:42:54.169352,8,6880.25,0.0,0.0
270,7134,2025-11-12T17:43:00.425938,8,6879.75,0.0,0.0
271,7333,2025-11-12T17:52:43.469000,8,6873.0,0.0,0.0
272,7377,2025-11-12T17:54:41.820691,8,6873.0,0.0,0.0
273,7397,2025-11-12T17:55:32.674777,8,6873.0,0.0,0.0
274,7401,2025-11-12T17:55:38.477140,6,6874.25,0.0,0.0
275,7401,2025-11-12T17:55:38.492458,2,6881.0,0.0,0.0
276,7461,2025-11-12T17:58:27.466041,8,6879.5,0.0,0.0
277,7467,2025-11-12T17:58:41.305985,8,6879.5,0.0,0.0
278,7565,2025-11-12T18:03:28.900114,8,6880.0,0.0,0.0
279,7601,2025-11-12T18:05:12.177087,8,6878.0,0.0,0.0
280,7643,2025-11-12T18:07:12.341784,7,6879.25,0.0,0.0
281,7643,2025-11-12T18:07:12.346400,1,6872.5,0.0,0.0
282,109,2025-11-17T16:19:57.496935,1,6718.0,0.0,0.0
283,111,2025-11-17T16:19:58.874432,1,6718.0,0.0,0.0
284,119,2025-11-17T16:20:14.427799,1,6716.25,0.0,0.0
285,121,2025-11-17T16:20:15.269037,1,6716.25,0.0,0.0
286,125,2025-11-17T16:20:20.379935,1,6716.5,0.0,0.0
287,127,2025-11-17T16:20:21.149834,1,6715.75,0.0,0.0
288,157,2025-11-17T16:21:39.265478,1,6718.0,0.0,0.0
289,158,2025-11-17T16:21:40.192820,1,6717.75,0.0,0.0
290,179,2025-11-17T16:22:30.363399,1,6718.75,0.0,0.0
291,181,2025-11-17T16:27:05.262491,1,6731.5,0.0,0.0
292,301,2025-11-17T16:28:01.513550,1,6734.0,0.0,0.0
293,341,2025-11-17T16:29:48.421584,1,6742.25,0.0,0.0
294,349,2025-11-17T16:30:05.428111,1,6742.0,0.0,0.0
295,405,2025-11-17T16:32:37.240635,1,6749.75,0.0,0.0
296,417,2025-11-17T16:33:05.731795,1,6748.5,0.0,0.0
297,476,2025-11-17T16:35:48.087399,1,6744.75,0.0,0.0
298,370,2025-11-17T18:27:11.704583,3,6724.75,0.0,0.0
299,372,2025-11-17T18:27:12.461906,1,6725.0,0.0,0.0
300,372,2025-11-17T18:27:12.472901,2,6718.25,0.0,0.0
301,484,2025-11-17T19:54:10.679680,1,6676.75,0.0,0.0
302,486,2025-11-17T19:54:11.857064,1,6676.0,0.0,0.0
303,567,2025-11-17T20:12:48.235089,1,6669.75,0.0,0.0
304,569,2025-11-17T20:12:49.030701,1,6669.5,0.0,0.0
305,680,2025-11-17T21:03:32.883808,1,6695.5,0.0,0.0
306,682,2025-11-17T21:03:33.024160,1,6695.75,0.0,0.0
307,416,2025-11-19T16:24:01.129491,2,6656.75,0.0,0.0
308,424,2025-11-19T16:24:07.756932,2,6656.75,0.0,0.0
309,418,2025-11-19T16:24:33.476002,2,6653.25,0.0,0.0
310,464,2025-11-19T16:25:06.625547,2,6650.25,0.0,0.0
311,474,2025-11-19T16:25:24.161229,2,6649.5,0.0,0.0
312,442,2025-11-19T16:27:43.060315,2,6655.75,0.0,0.0
313,430,2025-11-19T16:27:43.419107,2,6656.25,0.0,0.0
314,448,2025-11-19T16:27:44.018655,2,6656.5,0.0,0.0
315,576,2025-11-19T16:27:44.026888,2,6656.5,0.0,0.0
316,582,2025-11-19T16:27:44.032701,2,6656.5,0.0,0.0
317,436,2025-11-19T16:27:45.133694,2,6656.75,0.0,0.0
318,620,2025-11-19T16:28:12.696398,9,6656.75,0.0,0.0
319,620,2025-11-19T16:28:13.163075,1,6656.75,0.0,0.0
320,522,2025-11-19T16:28:13.993604,2,6657.0,0.0,0.0
321,516,2025-11-19T16:28:14.213333,2,6657.5,0.0,0.0
322,636,2025-11-19T16:28:47.282550,4,6658.0,0.0,0.0
323,668,2025-11-19T16:30:06.568125,4,6653.25,0.0,0.0
324,885,2025-11-19T16:34:18.960487,4,6655.0,0.0,0.0
325,849,2025-11-19T16:34:20.827961,4,6655.5,0.0,0.0
326,837,2025-11-19T16:34:29.935218,4,6655.75,0.0,0.0
327,843,2025-11-19T16:34:30.148662,4,6656.25,0.0,0.0
328,947,2025-11-19T16:37:02.631419,12,6647.5,0.0,0.0
329,957,2025-11-19T16:37:20.165680,12,6649.0,0.0,0.0
330,411,2025-11-19T19:04:42.456295,1,6654.0,0.0,0.0
331,413,2025-11-19T19:05:31.919640,1,6654.25,0.0,0.0
332,945,2025-11-19T19:14:30.097200,1,6652.25,0.0,0.0
333,939,2025-11-19T19:15:01.233247,1,6654.0,0.0,0.0
334,1039,2025-11-19T19:18:43.230580,2,6648.75,0.0,0.0
335,1047,2025-11-19T19:18:55.232428,2,6647.5,0.0,0.0
336,1161,2025-11-19T19:21:01.450586,2,6648.0,0.0,0.0
337,1155,2025-11-19T19:21:03.214127,1,6648.75,0.0,0.0
338,1155,2025-11-19T19:21:03.221361,1,6648.75,0.0,0.0
339,1199,2025-11-19T19:22:20.856801,2,6646.25,0.0,0.0
340,1227,2025-11-19T19:23:28.952552,1,6644.25,0.0,0.0
341,1227,2025-11-19T19:23:28.979477,1,6649.5,0.0,0.0
342,1873,2025-11-19T19:36:39.182175,2,6634.0,0.0,0.0
343,1879,2025-11-19T19:36:42.230855,2,6634.25,0.0,0.0
344,1959,2025-11-19T19:40:16.321080,2,6631.25,0.0,0.0
345,1969,2025-11-19T19:40:33.808563,2,6631.25,0.0,0.0
346,2047,2025-11-19T19:42:00.949575,2,6632.25,0.0,0.0
347,2023,2025-11-19T19:42:06.808900,2,6632.5,0.0,0.0
348,2017,2025-11-19T19:42:06.884304,2,6632.75,0.0,0.0
349,2035,2025-11-19T19:42:06.891469,2,6632.75,0.0,0.0
350,2029,2025-11-19T19:42:08.304325,2,6633.0,0.0,0.0
351,2041,2025-11-19T19:42:08.311252,2,6633.0,0.0,0.0
352,2053,2025-11-19T19:42:08.316848,2,6633.25,0.0,0.0
353,2005,2025-11-19T19:42:11.787325,2,6633.75,0.0,0.0
354,2011,2025-11-19T19:42:11.794600,2,6633.75,0.0,0.0
355,2123,2025-11-19T19:45:07.735947,12,6634.0,0.0,0.0
356,2123,2025-11-19T19:45:07.976050,4,6635.75,0.0,0.0
357,2085,2025-11-20T15:42:08.252082,1,6785.5,0.0,0.0
358,2093,2025-11-20T15:42:14.093953,1,6785.75,0.0,0.0
359,2099,2025-11-20T15:42:20.501104,1,6786.5,0.0,0.0
360,2105,2025-11-20T15:42:26.893869,1,6785.5,0.0,0.0
361,2111,2025-11-20T15:42:33.337182,1,6785.0,0.0,0.0
362,2123,2025-11-20T15:42:45.997121,1,6785.0,0.0,0.0
363,2117,2025-11-20T15:42:46.588574,1,6785.5,0.0,0.0
364,2129,2025-11-20T15:42:52.357031,1,6785.5,0.0,0.0
365,2135,2025-11-20T15:42:58.882158,1,6785.25,0.0,0.0
366,2141,2025-11-20T15:43:05.253752,1,6786.25,0.0,0.0
367,2147,2025-11-20T15:43:11.610644,1,6786.75,0.0,0.0
368,107,2025-11-20T19:15:39.943141,1,6584.25,0.0,0.0
369,109,2025-11-20T19:17:44.218987,1,6591.75,0.0,0.0
370,216,2025-11-20T19:24:06.940847,1,6594.0,0.0,0.0
371,218,2025-11-20T19:24:09.141830,1,6593.75,0.0,0.0
372,224,2025-11-20T19:24:13.228553,1,6593.5,0.0,0.0
373,107,2025-11-20T21:14:16.879841,1,6558.75,0.0,0.0
374,107,2025-11-20T21:23:24.758868,1,6556.25,0.0,0.0
375,123,2025-11-24T19:40:27.511047,1,6719.75,0.0,0.0
376,123,2025-11-24T19:40:27.547442,4,6719.75,0.0,0.0
377,131,2025-11-24T19:40:27.555149,2,6719.75,0.0,0.0
378,131,2025-11-24T19:40:27.561488,3,6719.75,0.0,0.0
379,115,2025-11-24T19:40:37.400578,1,6720.5,0.0,0.0
380,115,2025-11-24T19:40:37.410107,3,6720.5,0.0,0.0
381,115,2025-11-24T19:40:37.422670,1,6720.5,0.0,0.0
382,107,2025-11-24T19:52:19.073482,5,6716.0,0.0,0.0
383,216,2025-11-24T20:28:02.788031,5,6720.5,0.0,0.0
384,216,2025-11-24T20:53:40.026151,1,6724.0,0.0,0.0
385,216,2025-11-24T20:53:40.033341,4,6724.0,0.0,0.0
386,325,2025-11-24T21:16:24.457173,1,6723.5,0.0,0.0
387,325,2025-11-24T21:16:24.472892,4,6723.5,0.0,0.0
388,432,2025-11-24T21:43:19.975135,5,6726.0,0.0,0.0
389,436,2025-11-24T21:43:25.590344,5,6726.0,0.0,0.0
390,528,2025-11-24T21:46:34.352410,5,6725.25,0.0,0.0
391,532,2025-11-24T21:46:40.141580,5,6725.25,0.0,0.0
