2026-02-08 09:56:33.425 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market BUY 1 ES @ 2025-11-25 10:45:00-06:00
2026-02-08 09:56:33.425 | DEBUG    | backtest.broker_sim:submit_bracket_order:403 - Submitted bracket: BUY 1 ES, SL=6729.75, TP=6769.5
2026-02-08 09:56:33.425 | DEBUG    | backtest.engine:_evaluate_entry:1309 - Entry signal: BUY @ 6747.5, SL=6729.75, TP=6769.50, conf=0.70
2026-02-08 09:56:33.425 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: BUY 1 ES @ 6747.75 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.425 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: BUY 1 @ 6747.75
2026-02-08 09:56:33.425 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: e94dadf3
2026-02-08 09:56:33.425 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: adc2b2d1
2026-02-08 09:56:33.426 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: SELL 1 ES @ 6769.5 (slip=0.0000, comm=2.40)
2026-02-08 09:56:33.426 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: SELL 1 @ 6769.5
2026-02-08 09:56:33.426 | DEBUG    | backtest.broker_sim:_cancel_oco_pair:516 - OCO cancelled: e94dadf3
2026-02-08 09:56:33.429 | INFO     | shree.strategies.es_fifteen_min:generate:284 - 📊 2025-11-25 12:00:00-06:00 | BUY: close=6765.50 ema21=6739.10 atr=13.3 adx=33 SL=6749.53 TP=6785.47 | EMA9_PB_LONG | ADX=33 | RSI=68 | ATR=13.3
2026-02-08 09:56:33.429 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market BUY 1 ES @ 2025-11-25 12:00:00-06:00
2026-02-08 09:56:33.429 | DEBUG    | backtest.broker_sim:submit_bracket_order:403 - Submitted bracket: BUY 1 ES, SL=6749.5, TP=6785.5
2026-02-08 09:56:33.429 | DEBUG    | backtest.engine:_evaluate_entry:1309 - Entry signal: BUY @ 6765.5, SL=6749.50, TP=6785.50, conf=0.70
2026-02-08 09:56:33.429 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: BUY 1 ES @ 6765.75 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.429 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: BUY 1 @ 6765.75
2026-02-08 09:56:33.429 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 6f54b475
2026-02-08 09:56:33.429 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 244c0dfb
2026-02-08 09:56:33.430 | INFO     | backtest.engine:_check_max_hold_time_exit:1342 - MAX_HOLD_EXIT: Position held 120 min >= 120 min limit. Closing at 6775.25
2026-02-08 09:56:33.430 | DEBUG    | backtest.broker_sim:cancel_order:478 - Cancelled order 6f54b475
2026-02-08 09:56:33.430 | DEBUG    | backtest.broker_sim:cancel_order:478 - Cancelled order 244c0dfb
2026-02-08 09:56:33.430 | DEBUG    | backtest.broker_sim:cancel_all_orders:506 - Cancelled 2 pending orders for ES
2026-02-08 09:56:33.430 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market SELL 1 ES @ 2025-11-25 14:15:00-06:00
2026-02-08 09:56:33.430 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: SELL 1 ES @ 6773.75 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.430 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: SELL 1 @ 6773.75
2026-02-08 09:56:33.433 | DEBUG    | backtest.engine:_check_daily_reset:1125 - New trading day: 2025-11-26
2026-02-08 09:56:33.438 | DEBUG    | shree.strategies.es_fifteen_min:_compute_opening_range:479 - OR computed: HIGH=6824.00 LOW=6800.00 (2 bars)
2026-02-08 09:56:33.440 | INFO     | shree.strategies.es_fifteen_min:generate:284 - 📊 2025-11-26 09:30:00-06:00 | BUY: close=6815.00 ema21=6803.67 atr=8.7 adx=22 SL=6801.97 TP=6823.69 | EMA21_PB_LONG | ADX=22 | ATR=8.7
2026-02-08 09:56:33.440 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market BUY 1 ES @ 2025-11-26 09:30:00-06:00
2026-02-08 09:56:33.440 | DEBUG    | backtest.broker_sim:submit_bracket_order:403 - Submitted bracket: BUY 1 ES, SL=6802.0, TP=6823.75
2026-02-08 09:56:33.440 | DEBUG    | backtest.engine:_evaluate_entry:1309 - Entry signal: BUY @ 6815.0, SL=6802.00, TP=6823.75, conf=0.70
2026-02-08 09:56:33.440 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: BUY 1 ES @ 6815.25 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.440 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: BUY 1 @ 6815.25
2026-02-08 09:56:33.440 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 9db105c2
2026-02-08 09:56:33.440 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 38361de7
2026-02-08 09:56:33.440 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: SELL 1 ES @ 6824.75 (slip=0.0000, comm=2.40)
2026-02-08 09:56:33.440 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: SELL 1 @ 6824.75
2026-02-08 09:56:33.440 | DEBUG    | backtest.broker_sim:_cancel_oco_pair:516 - OCO cancelled: 9db105c2
2026-02-08 09:56:33.441 | INFO     | shree.strategies.es_fifteen_min:generate:284 - 📊 2025-11-26 10:00:00-06:00 | BUY: close=6831.00 ema21=6807.87 atr=9.2 adx=26 SL=6803.46 TP=6858.54 | OR_BREAK_LONG | ADX=26 | OR_H=6824.00
2026-02-08 09:56:33.441 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market BUY 1 ES @ 2025-11-26 10:00:00-06:00
2026-02-08 09:56:33.441 | DEBUG    | backtest.broker_sim:submit_bracket_order:403 - Submitted bracket: BUY 1 ES, SL=6803.5, TP=6858.5
2026-02-08 09:56:33.441 | DEBUG    | backtest.engine:_evaluate_entry:1309 - Entry signal: BUY @ 6831.0, SL=6803.50, TP=6858.50, conf=0.70
2026-02-08 09:56:33.441 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: BUY 1 ES @ 6831.5 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.441 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: BUY 1 @ 6831.5
2026-02-08 09:56:33.441 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: a3b0a917
2026-02-08 09:56:33.441 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 875a3377
2026-02-08 09:56:33.442 | INFO     | backtest.engine:_check_max_hold_time_exit:1342 - MAX_HOLD_EXIT: Position held 120 min >= 120 min limit. Closing at 6840.50
2026-02-08 09:56:33.442 | DEBUG    | backtest.broker_sim:cancel_order:478 - Cancelled order a3b0a917
2026-02-08 09:56:33.442 | DEBUG    | backtest.broker_sim:cancel_order:478 - Cancelled order 875a3377
2026-02-08 09:56:33.442 | DEBUG    | backtest.broker_sim:cancel_all_orders:506 - Cancelled 2 pending orders for ES
2026-02-08 09:56:33.442 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market SELL 1 ES @ 2025-11-26 12:15:00-06:00
2026-02-08 09:56:33.442 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: SELL 1 ES @ 6837.75 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.442 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: SELL 1 @ 6837.75
2026-02-08 09:56:33.444 | INFO     | shree.strategies.es_fifteen_min:generate:284 - 📊 2025-11-26 12:45:00-06:00 | BUY: close=6833.00 ema21=6827.07 atr=10.3 adx=32 SL=6817.58 TP=6843.28 | EMA21_PB_LONG | ADX=32 | ATR=10.3
2026-02-08 09:56:33.444 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market BUY 1 ES @ 2025-11-26 12:45:00-06:00
2026-02-08 09:56:33.444 | DEBUG    | backtest.broker_sim:submit_bracket_order:403 - Submitted bracket: BUY 1 ES, SL=6817.5, TP=6843.25
2026-02-08 09:56:33.444 | DEBUG    | backtest.engine:_evaluate_entry:1309 - Entry signal: BUY @ 6833.0, SL=6817.50, TP=6843.25, conf=0.70
2026-02-08 09:56:33.444 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: BUY 1 ES @ 6833.5 (slip=0.2500, comm=2.40)
2026-02-08 09:56:33.444 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: BUY 1 @ 6833.5
2026-02-08 09:56:33.444 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 45b0f732
2026-02-08 09:56:33.444 | DEBUG    | backtest.broker_sim:_activate_bracket_children:930 - Activated bracket child: 0139fc71
2026-02-08 09:56:33.445 | DEBUG    | backtest.broker_sim:_execute_fill:793 - Filled: SELL 1 ES @ 6843.5 (slip=0.0000, comm=2.40)
2026-02-08 09:56:33.445 | DEBUG    | backtest.engine:_on_fill:1601 - Fill: SELL 1 @ 6843.5
2026-02-08 09:56:33.445 | DEBUG    | backtest.broker_sim:_cancel_oco_pair:516 - OCO cancelled: 45b0f732
2026-02-08 09:56:33.449 | DEBUG    | backtest.engine:_check_daily_reset:1125 - New trading day: 2025-11-27
2026-02-08 09:56:33.454 | DEBUG    | shree.strategies.es_fifteen_min:_compute_opening_range:479 - OR computed: HIGH=6831.75 LOW=6825.75 (2 bars)
2026-02-08 09:56:33.466 | DEBUG    | backtest.engine:_check_daily_reset:1125 - New trading day: 2025-11-28
2026-02-08 09:56:33.470 | DEBUG    | shree.strategies.es_fifteen_min:_compute_opening_range:479 - OR computed: HIGH=6844.25 LOW=6831.25 (2 bars)
2026-02-08 09:56:33.482 | DEBUG    | backtest.engine:_check_daily_reset:1125 - New trading day: 2025-11-30
2026-02-08 09:56:33.484 | DEBUG    | backtest.engine:_check_daily_reset:1125 - New trading day: 2025-12-01
2026-02-08 09:56:33.488 | DEBUG    | shree.strategies.es_fifteen_min:_compute_opening_range:479 - OR computed: HIGH=6844.25 LOW=6812.75 (2 bars)
2026-02-08 09:56:33.497 | INFO     | shree.strategies.es_fifteen_min:generate:284 - 📊 2025-12-01 11:15:00-06:00 | BUY: close=6845.75 ema21=6831.38 atr=10.3 adx=21 SL=6814.74 TP=6876.76 | OR_BREAK_LONG | ADX=21 | OR_H=6844.25
2026-02-08 09:56:33.497 | DEBUG    | backtest.broker_sim:submit_market_order:264 - Submitted market BUY 1 ES @ 2025-12-01 11:15:00-06:00
2026-02-08 09:56:33.497 | DEBUG    | backtest.broker_sim:submit_bracket_order:403 - Submitted bracket: BUY 1 ES, SL=6814.75, TP=6876.75
