symbol,direction,entry_time,entry_price,exit_time,exit_price,quantity,realized_pnl,pnl_points,commission,exit_reason,entry_metadata
ES,SHORT,2025-02-18 10:15:00-06:00,6138.0,2025-02-18 12:15:00-06:00,6130.25,1,36.35,7.75,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=31 | RSI=39 | MACD_H=-1.54 | ATR=5.4 | SL=6.0pts[STRUCT] | TP=8.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 5.4194218774538285, 'atr_value': 5.4194218774538285, 'adx_value': 30.91468489739627, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1064}"
ES,SHORT,2025-02-18 12:30:00-06:00,6133.25,2025-02-18 13:00:00-06:00,6125.25,1,37.6,8.0,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=31 | RSI=36 | MACD_H=-0.09 | ATR=5.5 | SL=6.0pts[STRUCT] | TP=8.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 5.538850401077124, 'atr_value': 5.538850401077124, 'adx_value': 31.201793741552294, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1073}"
ES,SHORT,2025-02-18 13:15:00-06:00,6122.5,2025-02-18 13:45:00-06:00,6133.75,1,-58.65,11.25,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=32 | RSI=27 | MACD_H=-0.84 | ATR=6.1 | SL=10.8pts[STRUCT] | TP=14.2pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 6.080486272290978, 'atr_value': 6.080486272290978, 'adx_value': 32.45048586062742, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1076}"
ES,SHORT,2025-02-19 09:15:00-06:00,6130.5,2025-02-19 09:30:00-06:00,6137.0,1,-34.9,6.5,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=34 | RSI=28 | MACD_H=-0.51 | ATR=4.4 | SL=6.2pts[STRUCT] | TP=8.2pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 4.439316802915454, 'atr_value': 4.439316802915454, 'adx_value': 33.58723068493461, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1152}"
ES,SHORT,2025-02-19 10:00:00-06:00,6134.75,2025-02-19 10:15:00-06:00,6146.5,1,-61.15,11.75,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=30 | RSI=42 | MACD_H=0.31 | ATR=5.1 | SL=6.0pts[STRUCT] | TP=8.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 5.113858970847396, 'atr_value': 5.113858970847396, 'adx_value': 29.677768608309684, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1155}"
ES,LONG,2025-02-19 12:45:00-06:00,6152.5,2025-02-19 13:15:00-06:00,6160.25,1,36.35,7.75,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_LONG | ADX=22 | RSI=60 | MACD_H=1.23 | ATR=5.8 | SL=6.0pts[STRUCT] | TP=8.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback', 'atr': 5.824291540626197, 'atr_value': 5.824291540626197, 'adx_value': 22.271437003117708, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1166}"
ES,SHORT,2025-02-20 12:00:00-06:00,6112.5,2025-02-20 13:00:00-06:00,6123.75,1,-58.65,11.25,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=38 | RSI=38 | MACD_H=0.06 | ATR=8.3 | SL=10.5pts[STRUCT] | TP=14.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 8.301809495286754, 'atr_value': 8.301809495286754, 'adx_value': 37.624917255885926, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1255}"
ES,SHORT,2025-02-25 11:15:00-06:00,5955.75,2025-02-25 11:30:00-06:00,5965.5,1,-51.15,9.75,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=35 | RSI=41 | MACD_H=-2.30 | ATR=14.4 | SL=7.0pts[STRUCT] | TP=9.2pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 14.366887436220086, 'atr_value': 14.366887436220086, 'adx_value': 35.29618471647533, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1528}"
ES,SHORT,2025-02-27 09:45:00-06:00,5976.75,2025-02-27 10:00:00-06:00,5961.25,1,75.1,15.5,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=38 | RSI=43 | MACD_H=-3.94 | ATR=15.4 | SL=7.5pts[STRUCT] | TP=10.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 15.372067642695368, 'atr_value': 15.372067642695368, 'adx_value': 38.041990532936865, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1706}"
ES,SHORT,2025-02-27 10:30:00-06:00,5967.5,2025-02-27 10:45:00-06:00,5952.0,1,75.1,15.5,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'OR_BREAK_SHORT | ADX=39 | OR_L=5977.25 | SL=12.0pt | TP=16.0pt', 'entry_module': '', 'entry_reason': '', 'entry_type': 'or_breakdown', 'atr': 16.895474712464186, 'atr_value': 16.895474712464186, 'adx_value': 38.749223494994524, 'market_state': 'OR_BREAKDOWN', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 1709}"
ES,SHORT,2025-03-05 10:00:00-06:00,5789.0,2025-03-05 10:15:00-06:00,5769.0,1,97.6,20.0,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=30 | RSI=45 | MACD_H=-0.26 | ATR=18.9 | SL=11.8pts[STRUCT] | TP=15.8pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 18.867915527658536, 'atr_value': 18.867915527658536, 'adx_value': 30.156649841330953, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2075}"
ES,SHORT,2025-03-07 10:15:00-06:00,5720.0,2025-03-07 10:30:00-06:00,5693.5,1,130.1,26.5,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=19 | RSI=38 | MACD_H=-2.62 | ATR=19.0 | SL=10.0pts[STRUCT] | TP=13.2pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 19.005423060359917, 'atr_value': 19.005423060359917, 'adx_value': 19.221540124892993, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2260}"
ES,SHORT,2025-03-07 12:00:00-06:00,5718.25,2025-03-07 12:15:00-06:00,5752.0,1,-171.15,33.75,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'OR_BREAK_SHORT | ADX=20 | OR_L=5724.50 | SL=12.0pt | TP=16.0pt', 'entry_module': '', 'entry_reason': '', 'entry_type': 'or_breakdown', 'atr': 22.62878137031842, 'atr_value': 22.62878137031842, 'adx_value': 19.865507321762866, 'market_state': 'OR_BREAKDOWN', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2267}"
ES,SHORT,2025-03-11 11:00:00-05:00,5586.0,2025-03-11 11:15:00-05:00,5564.0,1,107.6,22.0,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'OR_BREAK_SHORT | ADX=32 | OR_L=5597.50 | SL=12.0pt | TP=16.0pt', 'entry_module': '', 'entry_reason': '', 'entry_type': 'or_breakdown', 'atr': 21.90536202059446, 'atr_value': 21.90536202059446, 'adx_value': 32.345482874003594, 'market_state': 'OR_BREAKDOWN', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2447}"
ES,SHORT,2025-03-12 11:45:00-05:00,5602.75,2025-03-12 12:00:00-05:00,5615.25,1,-64.9,12.5,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'OR_BREAK_SHORT | ADX=24 | OR_L=5614.25 | SL=12.0pt | TP=16.0pt', 'entry_module': '', 'entry_reason': '', 'entry_type': 'or_breakdown', 'atr': 18.38664138133543, 'atr_value': 18.38664138133543, 'adx_value': 24.316958575230224, 'market_state': 'OR_BREAKDOWN', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2542}"
ES,LONG,2025-03-12 13:30:00-05:00,5616.25,2025-03-12 13:45:00-05:00,5631.75,1,75.1,15.5,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_LONG | ADX=18 | RSI=53 | MACD_H=1.07 | ATR=18.6 | SL=11.8pts[STRUCT] | TP=15.8pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback', 'atr': 18.562315429621144, 'atr_value': 18.562315429621144, 'adx_value': 18.259726696186316, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2549}"
ES,SHORT,2025-03-13 09:45:00-05:00,5576.0,2025-03-13 10:00:00-05:00,5560.75,1,73.85,15.25,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'OR_BREAK_SHORT | ADX=21 | OR_L=5583.25 | SL=11.7pt | TP=15.5pt', 'entry_module': '', 'entry_reason': '', 'entry_type': 'or_breakdown', 'atr': 15.545224453907387, 'atr_value': 15.545224453907387, 'adx_value': 20.831923230205458, 'market_state': 'OR_BREAKDOWN', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2626}"
ES,LONG,2025-03-14 10:00:00-05:00,5665.5,2025-03-14 10:30:00-05:00,5680.25,1,71.35,14.75,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA9_PB_LONG | ADX=25 | RSI=69 | ATR=12.1 | SL=12.1pts | TP=15.1pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema9_pullback', 'atr': 12.097652017900348, 'atr_value': 12.097652017900348, 'adx_value': 25.12408458324838, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2719}"
ES,LONG,2025-03-19 10:45:00-05:00,5711.5,2025-03-19 12:00:00-05:00,5701.5,1,-52.4,10.0,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA9_PB_LONG | ADX=24 | RSI=66 | ATR=9.6 | SL=9.6pts | TP=12.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema9_pullback', 'atr': 9.566780138523598, 'atr_value': 9.566780138523598, 'adx_value': 23.877944426744712, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 2998}"
ES,SHORT,2025-03-20 12:00:00-05:00,5717.0,2025-03-20 12:15:00-05:00,5728.25,1,-58.65,11.25,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=27 | RSI=43 | MACD_H=-1.56 | ATR=13.7 | SL=8.5pts[STRUCT] | TP=11.2pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 13.734089031317975, 'atr_value': 13.734089031317975, 'adx_value': 27.053937720090197, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 3095}"
ES,SHORT,2025-03-25 12:30:00-05:00,5814.0,2025-03-25 13:15:00-05:00,5820.75,1,-36.15,6.75,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'OR_BREAK_SHORT | ADX=18 | OR_L=5815.50 | SL=6.0pt | TP=8.0pt', 'entry_module': '', 'entry_reason': '', 'entry_type': 'or_breakdown', 'atr': 6.81288626091712, 'atr_value': 6.81288626091712, 'adx_value': 18.024295191395012, 'market_state': 'OR_BREAKDOWN', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 3373}"
ES,SHORT,2025-03-25 13:45:00-05:00,5813.75,2025-03-25 14:30:00-05:00,5820.25,1,-34.9,6.5,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'OR_BREAK_SHORT | ADX=19 | OR_L=5815.50 | SL=6.0pt | TP=8.0pt | retest#2', 'entry_module': '', 'entry_reason': '', 'entry_type': 'or_breakdown', 'atr': 6.813162816227429, 'atr_value': 6.813162816227429, 'adx_value': 19.17781673675242, 'market_state': 'OR_BREAKDOWN', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 3378}"
ES,LONG,2025-03-25 14:45:00-05:00,5821.5,2025-03-25 19:30:00-05:00,5835.25,1,66.35,13.75,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_LONG | ADX=19 | RSI=52 | MACD_H=-0.50 | ATR=6.9 | SL=10.5pts[STRUCT] | TP=14.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback', 'atr': 6.936738421341931, 'atr_value': 6.936738421341931, 'adx_value': 18.58850199985818, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 3382}"
ES,LONG,2025-04-01 12:15:00-05:00,5672.5,2025-04-01 12:30:00-05:00,5658.25,1,-73.65,14.25,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_LONG | ADX=19 | RSI=58 | MACD_H=2.12 | ATR=15.6 | SL=8.5pts[STRUCT] | TP=11.2pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback', 'atr': 15.572024859840868, 'atr_value': 15.572024859840868, 'adx_value': 19.067930638425825, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 3832}"
ES,SHORT,2025-04-03 11:00:00-05:00,5494.75,2025-04-03 11:15:00-05:00,5510.75,1,-82.4,16.0,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=23 | RSI=46 | MACD_H=0.16 | ATR=20.7 | SL=10.0pts[STRUCT] | TP=13.2pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 20.66385449231374, 'atr_value': 20.66385449231374, 'adx_value': 23.472436392788186, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 4011}"
ES,SHORT,2025-04-03 14:00:00-05:00,5477.75,2025-04-03 14:15:00-05:00,5468.75,1,42.6,9.0,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=19 | RSI=43 | MACD_H=-0.68 | ATR=18.7 | SL=6.0pts[STRUCT] | TP=8.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 18.738984524500054, 'atr_value': 18.738984524500054, 'adx_value': 19.28317503232643, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 4023}"
ES,LONG,2025-04-09 11:00:00-05:00,5009.25,2025-04-09 11:15:00-05:00,5048.75,1,195.1,39.5,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_LONG | ADX=23 | RSI=53 | MACD_H=1.84 | ATR=46.0 | SL=8.5pts[STRUCT] | TP=11.2pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback', 'atr': 46.04107131200332, 'atr_value': 46.04107131200332, 'adx_value': 23.104866583652584, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 4379}"
ES,LONG,2025-04-09 11:45:00-05:00,5048.0,2025-04-09 12:00:00-05:00,5064.0,1,77.6,16.0,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_LONG | ADX=23 | RSI=58 | MACD_H=4.26 | ATR=43.0 | SL=12.0pts[STRUCT] | TP=16.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback', 'atr': 42.968197402504124, 'atr_value': 42.968197402504124, 'adx_value': 22.717957718661772, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 4382}"
ES,SHORT,2025-04-15 14:00:00-05:00,5438.0,2025-04-15 14:15:00-05:00,5444.75,1,-36.15,6.75,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=24 | RSI=47 | MACD_H=-2.34 | ATR=16.5 | SL=6.5pts[STRUCT] | TP=8.8pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 16.503987646614885, 'atr_value': 16.503987646614885, 'adx_value': 23.694149918808236, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 4759}"
ES,SHORT,2025-04-15 14:30:00-05:00,5435.0,2025-04-15 15:30:00-05:00,5421.25,1,66.35,13.75,2.4,take_profit,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=24 | RSI=45 | MACD_H=-1.31 | ATR=16.2 | SL=10.2pts[STRUCT] | TP=13.8pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 16.15139751162202, 'atr_value': 16.15139751162202, 'adx_value': 23.60332036405041, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 4761}"
ES,SHORT,2025-04-16 10:00:00-05:00,5372.0,2025-04-16 10:15:00-05:00,5378.25,1,-33.65,6.25,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=19 | RSI=48 | MACD_H=-1.30 | ATR=14.8 | SL=6.0pts[STRUCT] | TP=8.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 14.763792993556365, 'atr_value': 14.763792993556365, 'adx_value': 19.055351113979548, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 4835}"
ES,LONG,2025-05-01 13:30:00-05:00,5660.5,2025-05-01 14:00:00-05:00,5650.5,1,-52.4,10.0,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_LONG | ADX=18 | RSI=55 | MACD_H=0.37 | ATR=13.6 | SL=9.8pts[STRUCT] | TP=13.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback', 'atr': 13.554094029877527, 'atr_value': 13.554094029877527, 'adx_value': 18.410348382015822, 'market_state': 'UPTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 5769}"
ES,SHORT,2025-05-06 12:00:00-05:00,5629.75,2025-05-06 12:15:00-05:00,5641.25,1,-59.9,11.5,2.4,stop_loss,"{'signal_confidence': 0.7, 'signal_reason': 'EMA21_PB_SHORT | ADX=30 | RSI=46 | MACD_H=0.45 | ATR=13.8 | SL=11.2pts[STRUCT] | TP=15.0pts', 'entry_module': '', 'entry_reason': '', 'entry_type': 'ema21_pullback_short', 'atr': 13.801729037177232, 'atr_value': 13.801729037177232, 'adx_value': 30.392241278455383, 'market_state': 'DOWNTREND_PULLBACK', 'trend_label': '', 'trend_label_htf': '', 'session_type': 'RTH', 'entry_bar_index': 6039}"
